chi_gains_1,chi_gains_2,phi_gains_1,phi_gains_2,phi_gains_3,h_gains_1,h_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
0.820408163265306,0.0979591836734694,0.540816326530612,0.189795918367347,0.212244897959184,0.0157142857142857,0.00308163265306122,-2.18367346938776,-0.477551020408163,0.163265306122449,0.230612244897959,0.563265306122449,4.89034276317998,100,23.2646740204242,100,100,0,100,100
0.96734693877551,0.0387755102040816,0.989795918367347,0.00612244897959185,0.293877551020408,0.0175510204081633,0.00430612244897959,-1.8265306122449,-0.430612244897959,0.0408163265306122,0.26530612244898,0.502040816326531,10.1842393044919,28.606830631802,4.82855939711611,1.97917361167195,100,4.68713573538579,7.81532510985663,100
0.836734693877551,0.0122448979591837,0.581632653061224,0.226530612244898,0.146938775510204,0.0126530612244898,0.00377551020408163,-0.959183673469388,-0.404081632653061,0.0816326530612245,0.255102040816327,0.424489795918367,100,100,0,100,100,0,100,100
0.444897959183673,0.00204081632653062,0.877551020408163,0.257142857142857,0.302040816326531,0.0177551020408163,0.00312244897959184,-1.77551020408163,-0.420408163265306,0.275510204081633,0.240816326530612,0.408163265306122,100,100,0,100,100,0,100,100
0.461224489795918,0.0244897959183673,1,0.177551020408163,0.351020408163265,0.0169387755102041,0.00373469387755102,-1.97959183673469,-0.481632653061224,0.214285714285714,0.238775510204082,0.575510204081633,7.52666937053072,100,6.75341775130345,100,100,0,100,100
0.804081632653061,0.0836734693877551,0.5,0.0306122448979592,0.155102040816327,0.0122448979591837,0.0046734693877551,-1.41836734693878,-0.479591836734694,0.112244897959184,0.253061224489796,0.489795918367347,6.8034708358496,100,10.9784810175451,100,100,0,100,100
0.248979591836735,0.0795918367346939,0.979591836734694,0.104081632653061,0.0979591836734694,0.0187755102040816,0.00495918367346939,-0.857142857142857,-0.410204081632653,0.13265306122449,0.261224489795918,0.526530612244898,7.44261302484485,100,52106.541018211,100,100,0,100,100
0.722448979591837,0.0918367346938776,0.704081632653061,0.183673469387755,0.285714285714286,0.0116326530612245,0.00304081632653061,-0.755102040816326,-0.455102040816327,0.418367346938776,0.212244897959184,0.46530612244898,100,100,0,100,100,0,100,100
0.297959183673469,0.036734693877551,0.969387755102041,0.128571428571429,0.236734693877551,0.0106122448979592,0.00438775510204082,-2.8469387755102,-0.438775510204082,0.224489795918367,0.202040816326531,0.477551020408163,5.73100932471008,100,5925.16580734519,2.82647624438184,100,0.705805392991765,100,100
0.738775510204082,0.0163265306122449,0.76530612244898,0.140816326530612,0.114285714285714,0.0173469387755102,0.005,-0.5,-0.442857142857143,0.244897959183673,0.3,0.481632653061224,100,100,0,100,100,0,100,100
0.314285714285714,0.0448979591836735,0.795918367346939,0.0979591836734694,0.244897959183673,0.0161224489795918,0.00483673469387755,-2.43877551020408,-0.424489795918367,0.193877551020408,0.283673469387755,0.412244897959184,5.74858257678517,100,9836.74895936451,100,100,0,100,100
0.951020408163265,0.0571428571428571,0.591836734693878,0.13469387755102,0.342857142857143,0.0144897959183673,0.00402040816326531,-2.89795918367347,-0.43265306122449,0.336734693877551,0.208163265306122,0.416326530612245,7.70730836487704,100,11292.6988660258,100,100,0,100,100
0.477551020408163,0.0469387755102041,0.714285714285714,0.0795918367346939,0.163265306122449,0.0171428571428571,0.0033265306122449,-1.26530612244898,-0.4,0.0204081632653061,0.295918367346939,0.546938775510204,6.10702747976194,100,20.2338516899563,2.43464265486089,100,4.1655999401669,16.787283601993,100
0.657142857142857,0.0489795918367347,0.887755102040816,0.3,0.00816326530612246,0.0159183673469388,0.00361224489795918,-2.59183673469388,-0.495918367346939,0.357142857142857,0.23469387755102,0.436734693877551,7.76503041729365,100,0,100,100,0,100,100
0.363265306122449,0.0755102040816327,0.816326530612245,0.159183673469388,0.122448979591837,0.0195918367346939,0.00340816326530612,-1.36734693877551,-0.473469387755102,0.397959183673469,0.291836734693878,0.448979591836735,100,100,0,100,100,0,100,100
